Date,Open_amzn,High_amzn,Low_amzn,Close_amzn,Adj_Close_amzn,Volume_amzn,Open_tesla,High_tesla,Low_tesla,Close_tesla,Adj_Close_tesla,Volume_tesla,Open_apple,High_apple,Low_apple,Close_apple,Adj_Close_apple,Volume_apple,Open_facebook,High_facebook,Low_facebook,Close_facebook,Adj_Close_facebook,Volume_facebook,Open_microsoft,High_microsoft,Low_microsoft,Close_microsoft,Adj_Close_microsoft,Volume_microsoft
2019-10-11,1742.9200439453125,1745.449951171875,1729.8599853515625,1731.9200439453125,1731.9200439453125,3255000,247.14999389648438,251.0800018310547,246.80999755859375,247.88999938964844,247.88999938964844,8475400,232.9499969482422,237.63999938964844,232.30999755859375,236.2100067138672,233.88937377929688,41698900,182.14999389648438,186.49000549316406,182.13999938964844,184.19000244140625,184.19000244140625,14930500,140.1199951171875,141.02999877929688,139.5,139.67999267578125,138.44154357910156,25446000
2019-10-14,1728.9100341796875,1741.8900146484375,1722.0,1736.4300537109375,1736.4300537109375,1910200,247.89999389648438,258.54998779296875,247.1300048828125,256.9599914550781,256.9599914550781,10205000,234.89999389648438,238.1300048828125,234.6699981689453,235.8699951171875,233.55271911621094,24106900,184.1999969482422,184.6199951171875,182.57000732421875,183.27999877929688,183.27999877929688,7006000,139.69000244140625,140.2899932861328,139.52000427246094,139.5500030517578,138.31271362304688,13304300
2019-10-15,1742.1400146484375,1776.449951171875,1740.6199951171875,1767.3800048828125,1767.3800048828125,3111700,257.70001220703125,260.0,254.1199951171875,257.8900146484375,257.8900146484375,6432800,236.38999938964844,237.64999389648438,234.8800048828125,235.32000732421875,233.0081329345703,21840000,183.8000030517578,190.3800048828125,183.66000366210938,188.88999938964844,188.88999938964844,15039100,140.05999755859375,141.7899932861328,139.80999755859375,141.57000732421875,140.31480407714844,19695700
2019-10-16,1773.3299560546875,1786.239990234375,1770.52001953125,1777.4300537109375,1777.4300537109375,2763400,257.3900146484375,262.1000061035156,256.9200134277344,259.75,259.75,6684100,233.3699951171875,235.24000549316406,233.1999969482422,234.3699951171875,232.06744384765625,18475800,188.32000732421875,189.6999969482422,186.89999389648438,189.5500030517578,189.5500030517578,10516900,140.7899932861328,140.99000549316406,139.52999877929688,140.41000366210938,139.1650848388672,20751600
2019-10-17,1796.489990234375,1798.8499755859375,1782.02001953125,1787.47998046875,1787.47998046875,2647400,262.5,264.7799987792969,260.1700134277344,261.9700012207031,261.9700012207031,4769300,235.08999633789062,236.14999389648438,233.52000427246094,235.27999877929688,232.96852111816406,16896300,190.3000030517578,190.83999633789062,188.77000427246094,190.38999938964844,190.38999938964844,9603000,140.9499969482422,141.4199981689453,139.02000427246094,139.69000244140625,138.4514617919922,21460600
2019-10-18,1787.800048828125,1793.97998046875,1749.199951171875,1757.510009765625,1757.510009765625,3362500,260.70001220703125,262.79998779296875,255.10000610351562,256.95001220703125,256.95001220703125,5749800,234.58999633789062,237.5800018310547,234.2899932861328,236.41000366210938,234.08743286132812,24358400,190.22999572753906,191.49000549316406,183.9199981689453,185.85000610351562,185.85000610351562,16874200,139.75999450683594,140.0,136.55999755859375,137.41000366210938,136.19168090820312,32273500
2019-10-21,1769.6600341796875,1785.8800048828125,1765.0,1785.6600341796875,1785.6600341796875,2130400,258.3299865722656,259.5,250.17999267578125,253.5,253.5,5020300,237.52000427246094,240.99000549316406,237.32000732421875,240.50999450683594,238.14712524414062,21811800,187.0399932861328,189.91000366210938,186.75,189.75999450683594,189.75999450683594,8122600,138.4499969482422,138.5,137.00999450683594,138.42999267578125,137.20262145996094,20078200
2019-10-22,1788.1500244140625,1789.780029296875,1762.0,1765.72998046875,1765.72998046875,2111700,254.32000732421875,258.3299865722656,250.85000610351562,255.5800018310547,255.5800018310547,4600800,241.16000366210938,242.1999969482422,239.6199951171875,239.9600067138672,237.6025390625,20573400,190.0,190.64999389648438,181.5,182.33999633789062,182.33999633789062,19537600,138.97000122070312,140.00999450683594,136.25999450683594,136.3699951171875,135.16090393066406,27431000
2019-10-23,1761.300048828125,1770.050048828125,1742.0,1762.1700439453125,1762.1700439453125,2138200,254.5,256.1400146484375,251.35000610351562,254.67999267578125,254.67999267578125,5261100,242.10000610351562,243.24000549316406,241.22000122070312,243.17999267578125,240.79090881347656,18957200,182.00999450683594,186.3800048828125,182.0,186.14999389648438,186.14999389648438,12300400,136.8800048828125,137.4499969482422,135.61000061035156,137.24000549316406,136.02320861816406,29844600
2019-10-24,1771.0899658203125,1788.3399658203125,1760.27001953125,1780.780029296875,1780.780029296875,4446100,298.3699951171875,304.92999267578125,289.20001220703125,299.67999267578125,299.67999267578125,29720900,244.50999450683594,244.8000030517578,241.80999755859375,243.5800018310547,241.1869659423828,17318800,184.6199951171875,186.72999572753906,182.8000030517578,186.3800048828125,186.3800048828125,11413500,139.38999938964844,140.4199981689453,138.6699981689453,139.94000244140625,138.6992645263672,37029300
2019-10-25,1697.550048828125,1764.2099609375,1695.0,1761.3299560546875,1761.3299560546875,9626400,297.7200012207031,330.0,296.1099853515625,328.1300048828125,328.1300048828125,30006100,243.16000366210938,246.72999572753906,242.8800048828125,246.5800018310547,244.15750122070312,18369300,185.8300018310547,189.0,185.08999633789062,187.88999938964844,187.88999938964844,8061200,139.33999633789062,141.13999938964844,139.1999969482422,140.72999572753906,139.48223876953125,25959700
2019-10-28,1748.06005859375,1778.699951171875,1742.5,1777.0799560546875,1777.0799560546875,3708900,327.5400085449219,340.8399963378906,322.6000061035156,327.7099914550781,327.7099914550781,18870300,247.4199981689453,249.25,246.72000122070312,249.0500030517578,246.60324096679688,24143200,187.1999969482422,189.52999877929688,185.0800018310547,189.39999389648438,189.39999389648438,13657900,144.39999389648438,145.6699981689453,143.50999450683594,144.19000244140625,142.9115753173828,35280100
2019-10-29,1774.81005859375,1777.0,1755.81005859375,1762.7099609375,1762.7099609375,2276900,319.989990234375,324.29998779296875,314.75,316.2200012207031,316.2200012207031,12684300,248.97000122070312,249.75,242.57000732421875,243.2899932861328,240.89981079101562,35709900,191.69000244140625,192.52999877929688,188.47000122070312,189.30999755859375,189.30999755859375,13574900,144.0800018310547,144.5,142.64999389648438,142.8300018310547,141.56362915039062,20589500
2019-10-30,1760.239990234375,1782.3800048828125,1759.1199951171875,1779.989990234375,1779.989990234375,2449400,313.0,318.7900085449219,309.9700012207031,315.010009765625,315.010009765625,9641800,244.75999450683594,245.3000030517578,241.2100067138672,243.25999450683594,240.87010192871094,31130500,189.55999755859375,190.4499969482422,185.97999572753906,188.25,188.25,28734600,143.52000427246094,145.0,142.7899932861328,144.61000061035156,143.32785034179688,18496600
2019-10-31,1775.989990234375,1792.0,1771.47998046875,1776.6600341796875,1776.6600341796875,2781200,313.1000061035156,319.0,313.0,314.9200134277344,314.9200134277344,5067000,247.24000549316406,249.1699981689453,237.25999450683594,248.75999450683594,246.3160858154297,34790500,196.6999969482422,198.08999633789062,188.25,191.64999389648438,191.64999389648438,42286500,144.89999389648438,144.92999267578125,142.99000549316406,143.3699951171875,142.0988311767578,24605100
2019-11-01,1788.010009765625,1797.449951171875,1785.2099609375,1791.43994140625,1791.43994140625,2790400,316.32000732421875,316.4800109863281,309.79998779296875,313.30999755859375,313.30999755859375,6383900,249.5399932861328,255.92999267578125,249.16000366210938,255.82000732421875,253.30673217773438,37781300,192.85000610351562,194.11000061035156,189.91000366210938,193.6199951171875,193.6199951171875,21711800,144.25999450683594,144.4199981689453,142.97000122070312,143.72000122070312,142.44573974609375,33128400
2019-11-04,1801.010009765625,1815.06005859375,1801.010009765625,1804.6600341796875,1804.6600341796875,2771900,314.79998779296875,321.94000244140625,309.260009765625,317.4700012207031,317.4700012207031,8787000,257.3299865722656,257.8500061035156,255.3800048828125,257.5,254.97021484375,25818000,194.5500030517578,197.3699951171875,193.80999755859375,194.72000122070312,194.72000122070312,16371300,144.8300018310547,145.0,144.16000366210938,144.5500030517578,143.2683868408203,16912000
2019-11-05,1809.1600341796875,1810.25,1794.0,1801.7099609375,1801.7099609375,1885500,319.6199951171875,323.510009765625,316.1199951171875,317.2200012207031,317.2200012207031,6943400,257.04998779296875,258.19000244140625,256.32000732421875,257.1300048828125,254.6038818359375,19974400,195.3699951171875,195.75,193.60000610351562,194.32000732421875,194.32000732421875,9942000,144.97000122070312,145.02000427246094,143.91000366210938,144.4600067138672,143.17919921875,18250200
2019-11-06,1801.0,1802.5,1788.5799560546875,1795.77001953125,1795.77001953125,2029800,318.0,326.7200012207031,314.5,326.5799865722656,326.5799865722656,7940900,256.7699890136719,257.489990234375,255.3699951171875,257.239990234375,254.7127685546875,18966100,194.02999877929688,194.3699951171875,191.35000610351562,191.5500030517578,191.5500030517578,10973000,144.3699951171875,144.52000427246094,143.1999969482422,144.05999755859375,142.78271484375,16575800
2019-11-07,1803.760009765625,1805.9000244140625,1783.47998046875,1788.199951171875,1788.199951171875,2651100,329.1400146484375,341.5,328.0199890136719,335.5400085449219,335.5400085449219,14467300,258.739990234375,260.3500061035156,258.1099853515625,259.42999267578125,257.6524658203125,23735100,191.91000366210938,193.44000244140625,189.47000122070312,190.4199981689453,190.4199981689453,13473000,143.83999633789062,144.8800048828125,143.77000427246094,144.25999450683594,142.98094177246094,17786700
2019-11-08,1787.8900146484375,1789.8800048828125,1774.0400390625,1785.8800048828125,1785.8800048828125,2123300,334.5,337.4599914550781,332.5,337.1400146484375,337.1400146484375,6069200,258.69000244140625,260.44000244140625,256.8500061035156,260.1400146484375,258.3576354980469,17496600,190.0,192.33999633789062,189.6999969482422,190.83999633789062,190.83999633789062,10760800,143.97999572753906,145.99000549316406,143.75999450683594,145.9600067138672,144.66587829589844,16732700
2019-11-11,1778.0,1780.0,1767.1300048828125,1771.6500244140625,1771.6500244140625,1946000,343.95001220703125,349.19000244140625,342.0,345.0899963378906,345.0899963378906,9986700,258.29998779296875,262.4700012207031,258.2799987792969,262.20001220703125,260.40350341796875,20455300,189.92999267578125,190.0800018310547,188.5399932861328,189.61000061035156,189.61000061035156,8631200,145.33999633789062,146.4199981689453,144.72999572753906,146.11000061035156,144.81454467773438,14362600
2019-11-12,1774.6600341796875,1786.219970703125,1771.9100341796875,1778.0,1778.0,2037600,346.8999938964844,350.3699951171875,344.0400085449219,349.92999267578125,349.92999267578125,7359400,261.54998779296875,262.7900085449219,260.9200134277344,261.9599914550781,260.1651306152344,21847200,190.0,195.05999755859375,189.74000549316406,194.47000122070312,194.47000122070312,17615500,146.27999877929688,147.57000732421875,146.05999755859375,147.07000732421875,145.7660369873047,18641600
2019-11-13,1773.3900146484375,1775.0,1747.3199462890625,1753.1099853515625,1753.1099853515625,2989500,355.0,356.3299865722656,345.17999267578125,346.1099853515625,346.1099853515625,8420100,261.1300048828125,264.7799987792969,261.07000732421875,264.4700012207031,262.657958984375,25683600,194.6999969482422,195.6999969482422,192.74000549316406,193.19000244140625,193.19000244140625,10860700,146.74000549316406,147.4600067138672,146.27999877929688,147.30999755859375,146.00390625,16919200
2019-11-14,1751.4300537109375,1766.5899658203125,1749.56005859375,1754.5999755859375,1754.5999755859375,2264800,346.1099853515625,353.8399963378906,342.9100036621094,349.3500061035156,349.3500061035156,6464900,263.75,264.8800048828125,262.1000061035156,262.6400146484375,260.8404846191406,22295700,192.92999267578125,194.02999877929688,191.4499969482422,193.14999389648438,193.14999389648438,9040500,147.02000427246094,148.41000366210938,147.0,148.05999755859375,146.74725341796875,19729800
2019-11-15,1760.050048828125,1761.6800537109375,1732.8599853515625,1739.489990234375,1739.489990234375,3927600,350.6400146484375,352.79998779296875,348.3599853515625,352.1700134277344,352.1700134277344,4809000,263.67999267578125,265.7799987792969,263.010009765625,265.760009765625,263.9391174316406,25051600,194.25999450683594,195.3000030517578,193.3800048828125,195.10000610351562,195.10000610351562,11524300,148.92999267578125,149.99000549316406,148.27000427246094,149.97000122070312,148.6403350830078,23485700
2019-11-18,1738.300048828125,1753.699951171875,1722.7099609375,1752.530029296875,1752.530029296875,2839500,352.9200134277344,353.1499938964844,346.1000061035156,349.989990234375,349.989990234375,4400400,265.79998779296875,267.42999267578125,264.2300109863281,267.1000061035156,265.26995849609375,21675800,194.55999755859375,198.6300048828125,193.0500030517578,197.39999389648438,197.39999389648438,16167200,150.07000732421875,150.5500030517578,148.97999572753906,150.33999633789062,149.00704956054688,21534000
2019-11-19,1756.989990234375,1760.6800537109375,1743.030029296875,1752.7900390625,1752.7900390625,2270800,351.75,359.989990234375,347.79998779296875,359.5199890136719,359.5199890136719,7724800,267.8999938964844,268.0,265.3900146484375,266.2900085449219,264.4654846191406,19041800,197.39999389648438,200.0,196.86000061035156,199.32000732421875,199.32000732421875,19056800,150.8800048828125,151.3300018310547,150.1999969482422,150.38999938964844,149.0565948486328,23935700
2019-11-20,1749.1400146484375,1762.52001953125,1734.1199951171875,1745.530029296875,1745.530029296875,2790000,360.0,361.20001220703125,349.57000732421875,352.2200012207031,352.2200012207031,6725100,265.5400085449219,266.0799865722656,260.3999938964844,263.19000244140625,261.3867492675781,26558600,198.5800018310547,199.58999633789062,195.42999267578125,197.50999450683594,197.50999450683594,12355400,150.30999755859375,150.83999633789062,148.4600067138672,149.6199951171875,148.7980194091797,25696800
2019-11-21,1743.0,1746.8699951171875,1730.3599853515625,1734.7099609375,1734.7099609375,2662900,354.510009765625,360.8399963378906,354.0,354.8299865722656,354.8299865722656,6110000,263.69000244140625,264.010009765625,261.17999267578125,262.010009765625,260.2148132324219,30348800,197.4199981689453,199.08999633789062,196.86000061035156,197.92999267578125,197.92999267578125,12131000,149.39999389648438,149.8000030517578,148.5,149.47999572753906,148.65878295898438,18576100
2019-11-22,1739.02001953125,1746.4300537109375,1731.0,1745.719970703125,1745.719970703125,2479100,340.1600036621094,341.0,330.0,333.0400085449219,333.0400085449219,16870600,262.5899963378906,263.17999267578125,260.8399963378906,261.7799987792969,259.98638916015625,16331300,198.3800048828125,199.3000030517578,197.6199951171875,198.82000732421875,198.82000732421875,9959800,150.07000732421875,150.3000030517578,148.82000732421875,149.58999633789062,148.7681884765625,15901800
2019-11-25,1753.25,1777.4200439453125,1753.239990234375,1773.8399658203125,1773.8399658203125,3486200,344.32000732421875,344.57000732421875,334.4599914550781,336.3399963378906,336.3399963378906,12339500,262.7099914550781,266.44000244140625,262.5199890136719,266.3699951171875,264.544921875,21005100,199.52000427246094,200.97000122070312,199.25,199.7899932861328,199.7899932861328,15272300,150.0,151.35000610351562,149.9199981689453,151.22999572753906,150.39918518066406,22420900
2019-11-26,1779.9200439453125,1797.030029296875,1778.3499755859375,1796.93994140625,1796.93994140625,3181200,335.2699890136719,335.5,327.1000061035156,328.9200134277344,328.9200134277344,7947400,266.94000244140625,267.1600036621094,262.5,264.2900085449219,262.4791564941406,26301900,200.0,200.14999389648438,198.0399932861328,198.97000122070312,198.97000122070312,11735500,151.36000061035156,152.4199981689453,151.32000732421875,152.02999877929688,151.19479370117188,24620100
2019-11-27,1801.0,1824.5,1797.31005859375,1818.510009765625,1818.510009765625,3025600,331.1199951171875,333.92999267578125,328.57000732421875,331.2900085449219,331.2900085449219,5555600,265.5799865722656,267.9800109863281,265.30999755859375,267.8399963378906,266.0048522949219,16308900,199.89999389648438,203.13999938964844,199.4199981689453,202.0,202.0,12736600,152.3300018310547,152.5,151.52000427246094,152.32000732421875,151.4832000732422,15184400
2019-11-29,1817.780029296875,1824.68994140625,1800.7900390625,1800.800048828125,1800.800048828125,1923400,331.1099853515625,331.260009765625,327.5,329.94000244140625,329.94000244140625,2465600,266.6000061035156,268.0,265.8999938964844,267.25,265.4189147949219,11654400,201.60000610351562,203.8000030517578,201.2100067138672,201.63999938964844,201.63999938964844,7985200,152.10000610351562,152.3000030517578,151.27999877929688,151.3800048828125,150.54837036132812,11977300
2019-12-02,1804.4000244140625,1805.550048828125,1762.6800537109375,1781.5999755859375,1781.5999755859375,3925600,329.3999938964844,336.3800048828125,328.69000244140625,334.8699951171875,334.8699951171875,6074500,267.2699890136719,268.25,263.45001220703125,264.1600036621094,262.3500671386719,23621800,202.1300048828125,202.17999267578125,198.0500030517578,199.6999969482422,199.6999969482422,11503400,151.80999755859375,151.8300018310547,148.32000732421875,149.5500030517578,148.72842407226562,27418400
2019-12-03,1760.0,1772.8699951171875,1747.22998046875,1769.9599609375,1769.9599609375,3380900,332.6199951171875,337.9100036621094,332.19000244140625,336.20001220703125,336.20001220703125,6573700,258.30999755859375,259.5299987792969,256.2900085449219,259.45001220703125,257.67236328125,28607600,197.60000610351562,198.92999267578125,195.0800018310547,198.82000732421875,198.82000732421875,11595300,147.49000549316406,149.42999267578125,146.64999389648438,149.30999755859375,148.48973083496094,24066000
2019-12-04,1774.010009765625,1789.0899658203125,1760.219970703125,1760.68994140625,1760.68994140625,2670100,337.75,337.8599853515625,332.8500061035156,333.0299987792969,333.0299987792969,5533000,261.07000732421875,263.30999755859375,260.67999267578125,261.739990234375,259.9466552734375,16795400,200.0,200.02999877929688,198.0500030517578,198.7100067138672,198.7100067138672,8456300,150.13999938964844,150.17999267578125,149.1999969482422,149.85000610351562,149.02676391601562,17574700
2019-12-05,1763.5,1763.5,1740.0,1740.47998046875,1740.47998046875,2823800,332.8299865722656,334.4200134277344,327.25,330.3699951171875,330.3699951171875,3724600,263.7900085449219,265.8900146484375,262.7300109863281,265.5799865722656,263.7603454589844,18606100,199.86000061035156,201.2899932861328,198.2100067138672,199.36000061035156,199.36000061035156,9740400,150.0500030517578,150.32000732421875,149.47999572753906,149.92999267578125,149.1063232421875,17869100
2019-12-06,1751.199951171875,1754.4000244140625,1740.1300048828125,1751.5999755859375,1751.5999755859375,3117400,335.0,338.8599853515625,334.7699890136719,335.8900146484375,335.8900146484375,7612400,267.4800109863281,271.0,267.29998779296875,270.7099914550781,268.8551940917969,26518900,200.5,201.57000732421875,200.05999755859375,201.0500030517578,201.0500030517578,12270600,150.99000549316406,151.8699951171875,150.27000427246094,151.75,150.91632080078125,16403500
2019-12-09,1750.6600341796875,1766.8900146484375,1745.6099853515625,1749.510009765625,1749.510009765625,2442800,336.5899963378906,344.45001220703125,335.0799865722656,339.5299987792969,339.5299987792969,9023100,270.0,270.79998779296875,264.9100036621094,266.9200134277344,265.0911560058594,32010600,200.64999389648438,203.13999938964844,200.2100067138672,201.33999633789062,201.33999633789062,11954800,151.07000732421875,152.2100067138672,150.91000366210938,151.36000061035156,150.52847290039062,16687400
2019-12-10,1747.4000244140625,1750.6700439453125,1735.0,1739.2099609375,1739.2099609375,2514300,339.9599914550781,350.7300109863281,339.30999755859375,348.8399963378906,348.8399963378906,8828300,268.6000061035156,270.07000732421875,265.8599853515625,268.4800109863281,266.6405029296875,22605100,201.66000366210938,202.0500030517578,200.14999389648438,200.8699951171875,200.8699951171875,9475700,151.2899932861328,151.88999938964844,150.75999450683594,151.1300048828125,150.29974365234375,16476100
2019-12-11,1741.6700439453125,1750.0,1735.7099609375,1748.719970703125,1748.719970703125,2097600,351.8800048828125,357.19000244140625,351.0899963378906,352.70001220703125,352.70001220703125,6897800,268.80999755859375,271.1000061035156,268.5,270.7699890136719,268.914794921875,19689200,200.27999877929688,202.6300048828125,200.27999877929688,202.25999450683594,202.25999450683594,8036800,151.5399932861328,151.8699951171875,150.3300018310547,151.6999969482422,150.86659240722656,18856600
2019-12-12,1750.0,1764.0,1745.43994140625,1760.3299560546875,1760.3299560546875,3095900,354.9200134277344,362.739990234375,353.2300109863281,359.67999267578125,359.67999267578125,7763900,267.7799987792969,272.55999755859375,267.32000732421875,271.4599914550781,269.6000671386719,34327600,202.35000610351562,203.66000366210938,194.10000610351562,196.75,196.75,23734800,151.64999389648438,153.44000244140625,151.02000427246094,153.24000549316406,152.3981475830078,24612100
2019-12-13,1765.0,1768.989990234375,1755.0,1760.93994140625,1760.93994140625,2745700,361.04998779296875,365.2099914550781,354.6400146484375,358.3900146484375,358.3900146484375,6570900,271.4599914550781,275.29998779296875,270.92999267578125,275.1499938964844,273.2647705078125,33396900,196.39999389648438,196.8000030517578,193.1699981689453,194.11000061035156,194.11000061035156,18798000,153.0,154.88999938964844,152.8300018310547,154.52999877929688,153.68106079101562,23845400
2019-12-16,1767.0,1769.5,1757.050048828125,1769.2099609375,1769.2099609375,3145200,362.54998779296875,383.6099853515625,362.5,381.5,381.5,18174200,277.0,280.7900085449219,276.9800109863281,279.8599853515625,277.9424743652344,32046500,195.27000427246094,199.1199951171875,194.80999755859375,197.9199981689453,197.9199981689453,14911500,155.11000061035156,155.89999389648438,154.82000732421875,155.52999877929688,154.67555236816406,24144200
2019-12-17,1778.010009765625,1792.0,1777.3900146484375,1790.6600341796875,1790.6600341796875,3644400,378.989990234375,385.5,375.8999938964844,378.989990234375,378.989990234375,8496800,279.57000732421875,281.7699890136719,278.79998779296875,280.4100036621094,278.48876953125,28539600,198.83999633789062,199.0,196.1300048828125,198.38999938964844,198.38999938964844,10175700,155.4499969482422,155.7100067138672,154.4499969482422,154.69000244140625,153.84017944335938,25425600
2019-12-18,1795.02001953125,1798.199951171875,1782.3599853515625,1784.030029296875,1784.030029296875,3351400,380.6300048828125,395.2200012207031,380.5799865722656,393.1499938964844,393.1499938964844,14121000,279.79998779296875,281.8999938964844,279.1199951171875,279.739990234375,277.8233337402344,29007100,200.08999633789062,204.3000030517578,200.08999633789062,202.5,202.5,23274400,154.3000030517578,155.47999572753906,154.17999267578125,154.3699951171875,153.52194213867188,24129200
2019-12-19,1780.5,1792.989990234375,1774.06005859375,1792.280029296875,1792.280029296875,2652800,397.32000732421875,406.8500061035156,396.5,404.0400085449219,404.0400085449219,18107100,279.5,281.17999267578125,278.95001220703125,280.0199890136719,278.1014099121094,24592300,202.77999877929688,206.3000030517578,202.50999450683594,206.05999755859375,206.05999755859375,16514600,154.0,155.77000427246094,153.75,155.7100067138672,154.85458374023438,24958900
2019-12-20,1799.6199951171875,1802.969970703125,1782.449951171875,1786.5,1786.5,5150800,410.2900085449219,413.0,400.19000244140625,405.5899963378906,405.5899963378906,14752700,282.2300109863281,282.6499938964844,278.55999755859375,279.44000244140625,277.525390625,68994500,207.47999572753906,207.7100067138672,203.42999267578125,206.3000030517578,206.3000030517578,27306900,157.35000610351562,158.49000549316406,156.2899932861328,157.41000366210938,156.5452423095703,53477500
2019-12-23,1788.260009765625,1793.0,1784.510009765625,1793.0,1793.0,2136400,411.7799987792969,422.010009765625,410.0,419.2200012207031,419.2200012207031,13319600,280.5299987792969,284.25,280.3699951171875,284.0,282.05413818359375,24643000,206.6999969482422,208.58999633789062,205.67999267578125,206.17999267578125,206.17999267578125,13348900,158.1199951171875,158.1199951171875,157.27000427246094,157.41000366210938,156.5452423095703,17718200
2019-12-24,1793.81005859375,1795.5699462890625,1787.5799560546875,1789.2099609375,1789.2099609375,881300,418.3599853515625,425.4700012207031,412.69000244140625,425.25,425.25,8054700,284.69000244140625,284.8900146484375,282.9200134277344,284.2699890136719,282.322265625,12119700,206.3000030517578,206.7899932861328,205.0,205.1199951171875,205.1199951171875,6046300,157.47999572753906,157.7100067138672,157.1199951171875,157.3800048828125,156.51539611816406,8989200
2019-12-26,1801.010009765625,1870.4599609375,1799.5,1868.77001953125,1868.77001953125,6005400,427.9100036621094,433.4800109863281,426.3500061035156,430.94000244140625,430.94000244140625,10633900,284.82000732421875,289.9800109863281,284.70001220703125,289.9100036621094,287.92364501953125,23280300,205.57000732421875,207.82000732421875,205.30999755859375,207.7899932861328,207.7899932861328,9350700,157.55999755859375,158.72999572753906,157.39999389648438,158.6699981689453,157.79830932617188,14520600
2019-12-27,1882.9200439453125,1901.4000244140625,1866.010009765625,1869.800048828125,1869.800048828125,6186600,435.0,435.30999755859375,426.1099853515625,430.3800048828125,430.3800048828125,9945700,291.1199951171875,293.9700012207031,288.1199951171875,289.79998779296875,287.81439208984375,36566500,208.6699981689453,208.92999267578125,206.58999633789062,208.10000610351562,208.10000610351562,10284200,159.4499969482422,159.5500030517578,158.22000122070312,158.9600067138672,158.08673095703125,18412800
2019-12-30,1874.0,1884.0,1840.6199951171875,1846.8900146484375,1846.8900146484375,3674700,428.7900085449219,429.0,409.260009765625,414.70001220703125,414.70001220703125,12586400,289.4599914550781,292.69000244140625,285.2200012207031,291.5199890136719,289.5226135253906,36028600,207.86000061035156,207.89999389648438,203.89999389648438,204.41000366210938,204.41000366210938,10524300,158.99000549316406,159.02000427246094,156.72999572753906,157.58999633789062,156.7242431640625,16348400
2019-12-31,1842.0,1853.260009765625,1832.22998046875,1847.8399658203125,1847.8399658203125,2506500,405.0,421.2900085449219,402.0799865722656,418.3299865722656,418.3299865722656,10285700,289.92999267578125,293.67999267578125,289.5199890136719,293.6499938964844,291.63800048828125,25201400,204.0,205.55999755859375,203.60000610351562,205.25,205.25,8953500,156.77000427246094,157.77000427246094,156.4499969482422,157.6999969482422,156.83363342285156,18369400
2020-01-02,1875.0,1898.010009765625,1864.1500244140625,1898.010009765625,1898.010009765625,4029000,424.5,430.70001220703125,421.7099914550781,430.260009765625,430.260009765625,9532100,296.239990234375,300.6000061035156,295.19000244140625,300.3500061035156,298.2921447753906,33870100,206.75,209.7899932861328,206.27000427246094,209.77999877929688,209.77999877929688,12077100,158.77999877929688,160.72999572753906,158.3300018310547,160.6199951171875,159.7375946044922,22622100
2020-01-03,1864.5,1886.199951171875,1864.5,1874.969970703125,1874.969970703125,3764400,440.5,454.0,436.9200134277344,443.010009765625,443.010009765625,17778500,297.1499938964844,300.5799865722656,296.5,297.42999267578125,295.3921203613281,36580700,207.2100067138672,210.39999389648438,206.9499969482422,208.6699981689453,208.6699981689453,11188400,158.32000732421875,159.9499969482422,158.05999755859375,158.6199951171875,157.7485809326172,21116200
2020-01-06,1860.0,1903.68994140625,1860.0,1902.8800048828125,1902.8800048828125,4061800,440.4700012207031,451.55999755859375,440.0,451.5400085449219,451.5400085449219,10133000,293.7900085449219,299.9599914550781,292.75,299.79998779296875,297.7458801269531,29596800,206.6999969482422,212.77999877929688,206.52000427246094,212.60000610351562,212.60000610351562,17058900,157.0800018310547,159.10000610351562,156.50999450683594,159.02999877929688,158.15634155273438,20813700
2020-01-07,1904.5,1913.8900146484375,1892.0400390625,1906.8599853515625,1906.8599853515625,4044900,461.3999938964844,471.6300048828125,453.3599853515625,469.05999755859375,469.05999755859375,17882100,299.8399963378906,300.8999938964844,297.4800109863281,298.3900146484375,296.3455810546875,27218000,212.82000732421875,214.5800018310547,211.75,213.05999755859375,213.05999755859375,14912400,159.32000732421875,159.6699981689453,157.32000732421875,157.5800018310547,156.7143096923828,21634100
2020-01-08,1898.0400390625,1911.0,1886.43994140625,1891.969970703125,1891.969970703125,3508000,473.70001220703125,498.489990234375,468.2300109863281,492.1400146484375,492.1400146484375,31144300,297.1600036621094,304.44000244140625,297.1600036621094,303.19000244140625,301.1126403808594,33019800,213.0,216.24000549316406,212.61000061035156,215.22000122070312,215.22000122070312,13475000,158.92999267578125,160.8000030517578,157.9499969482422,160.08999633789062,159.2104949951172,27746500
2020-01-09,1909.8900146484375,1917.8199462890625,1895.800048828125,1901.050048828125,1901.050048828125,3167300,497.1000061035156,498.79998779296875,472.8699951171875,481.3399963378906,481.3399963378906,28440400,307.239990234375,310.42999267578125,306.20001220703125,309.6300048828125,307.508544921875,42527100,217.5399932861328,218.3800048828125,216.27999877929688,218.3000030517578,218.3000030517578,12642800,161.83999633789062,162.22000122070312,161.02999877929688,162.08999633789062,161.1995086669922,21385000
2020-01-10,1905.3699951171875,1906.93994140625,1880.0,1883.1600341796875,1883.1600341796875,2853700,481.7900085449219,484.94000244140625,473.70001220703125,478.1499938964844,478.1499938964844,12959500,310.6000061035156,312.6700134277344,308.25,310.3299865722656,308.2037048339844,35161200,219.1999969482422,219.8800048828125,217.4199981689453,218.05999755859375,218.05999755859375,12119400,162.82000732421875,163.22000122070312,161.17999267578125,161.33999633789062,160.45364379882812,20725900
